idade,pontuação,anos escolares,ganho de capital,perda de capital,horas semanais,renda,classe
33,135312,13,0,0,40, >50K,0
56,70720,14,27828,0,60, >50K,0
27,210498,10,0,0,80, <=50K,1
36,148581,9,0,0,55, >50K,0
52,103794,11,0,0,35, <=50K,1
36,154669,13,0,0,55, <=50K,1
43,160369,9,0,0,40, <=50K,1
23,288771,10,0,0,30, <=50K,1
39,201105,13,0,0,30, <=50K,1
71,99894,3,0,0,75, <=50K,1
40,171231,13,0,0,40, <=50K,1
24,176178,12,0,0,2, <=50K,1
34,106541,10,0,0,40, <=50K,1
19,167087,9,0,0,40, <=50K,1
36,135289,9,0,0,45, <=50K,1
20,396722,10,0,0,40, <=50K,1
60,178792,9,0,0,40, <=50K,1
39,83893,9,0,0,40, >50K,0
20,270517,9,0,0,40, <=50K,1
20,298635,10,0,0,30, <=50K,1
37,201319,10,0,0,40, <=50K,1
30,196385,13,15024,0,35, >50K,0
41,88913,12,0,0,36, <=50K,1
34,114973,9,0,0,30, <=50K,1
20,132320,9,0,0,45, <=50K,1
51,78631,10,0,0,60, <=50K,1
74,92298,13,0,0,10, <=50K,1
28,383322,11,0,0,40, >50K,0
41,293791,11,0,0,55, <=50K,1
35,170092,9,0,0,20, <=50K,1
25,144259,9,0,0,50, <=50K,1
38,216924,11,0,0,40, <=50K,1
28,398918,9,0,0,40, <=50K,1
33,152351,10,3908,0,40, <=50K,1
23,51985,9,0,0,38, <=50K,1
57,220871,4,0,0,40, <=50K,1
45,263982,10,0,0,40, <=50K,1
90,206667,14,0,0,40, >50K,0
63,54851,9,0,0,40, <=50K,1
39,164866,9,0,0,42, >50K,0
23,41721,11,0,0,55, >50K,0
42,67065,9,0,0,60, <=50K,1
65,36039,9,0,0,40, >50K,0
56,174351,8,0,0,40, <=50K,1
33,211699,10,0,0,40, <=50K,1
43,292175,14,0,0,45, >50K,0
48,174794,11,0,0,40, <=50K,1
40,349405,11,0,0,36, <=50K,1
38,278924,10,0,0,44, <=50K,1
41,33658,10,0,0,45, >50K,0
32,137076,10,15024,0,60, >50K,0
32,74883,13,0,0,40, <=50K,1
39,86551,9,0,0,40, >50K,0
59,154236,9,7688,0,40, >50K,0
39,393480,9,0,0,40, <=50K,1
30,319280,10,0,0,40, <=50K,1
42,154374,13,0,0,58, <=50K,1
30,364310,13,0,0,40, <=50K,1
44,103643,9,5013,0,60, <=50K,1
27,221166,5,0,0,40, <=50K,1
29,183627,9,3137,0,48, <=50K,1
21,89991,10,0,0,40, <=50K,1
33,112584,10,0,0,25, <=50K,1
28,249362,7,0,0,50, <=50K,1
51,136913,9,0,0,40, <=50K,1
31,109428,12,0,1740,40, <=50K,1
35,98080,15,4787,0,45, >50K,0
50,281504,10,0,0,40, <=50K,1
50,28952,10,0,0,39, <=50K,1
32,234755,9,0,0,40, <=50K,1
38,103925,9,2036,0,20, <=50K,1
38,185556,10,0,0,40, <=50K,1
47,112791,9,0,0,40, <=50K,1
26,189590,10,0,0,30, <=50K,1
63,207385,10,0,0,30, <=50K,1
42,196626,4,0,0,40, <=50K,1
27,253814,13,0,0,40, >50K,0
51,160703,8,0,0,45, <=50K,1
66,117778,7,0,0,40, <=50K,1
71,118876,13,0,0,14, <=50K,1
56,179625,6,0,0,32, <=50K,1
53,146378,3,0,0,40, <=50K,1
29,78261,15,0,0,50, <=50K,1
41,157025,9,0,0,40, <=50K,1
27,194773,14,0,0,50, <=50K,1
47,164113,10,7688,0,40, >50K,0
90,195433,9,0,0,30, <=50K,1
34,176711,9,0,0,40, <=50K,1
23,217961,10,0,0,15, <=50K,1
47,174533,11,0,0,40, >50K,0
30,215441,10,0,0,40, <=50K,1
42,194710,10,0,0,40, <=50K,1
29,159768,9,3325,0,40, <=50K,1
26,51961,8,0,0,51, <=50K,1
44,219591,10,0,0,40, <=50K,1
63,118798,9,99999,0,40, >50K,0
41,195124,14,0,0,35, <=50K,1
51,208003,9,0,0,40, <=50K,1
22,201569,13,0,0,20, <=50K,1
24,67222,13,0,0,45, <=50K,1
36,130200,9,0,0,40, <=50K,1
28,337378,9,0,0,40, <=50K,1
33,126950,9,0,0,60, <=50K,1
42,74334,14,0,0,40, >50K,0
35,225750,13,0,0,32, <=50K,1
23,23037,8,0,0,40, <=50K,1
20,94401,9,0,0,40, <=50K,1
50,92079,10,0,0,45, >50K,0
18,115443,7,0,0,40, <=50K,1
48,208748,3,0,0,40, <=50K,1
34,185408,10,0,0,40, <=50K,1
62,416829,7,0,0,21, <=50K,1
30,225053,9,0,0,50, <=50K,1
19,172582,10,0,0,30, <=50K,1
22,120572,10,0,0,40, <=50K,1
33,168030,9,0,0,32, <=50K,1
38,229009,9,0,0,45, <=50K,1
30,97521,13,0,0,50, >50K,0
25,288519,13,0,0,40, <=50K,1
23,198996,9,0,0,40, <=50K,1
46,375675,8,0,0,35, >50K,0
30,83253,9,0,0,55, <=50K,1
18,444822,7,0,0,8, <=50K,1
38,149455,9,0,0,40, <=50K,1
58,175127,9,0,0,40, <=50K,1
31,188798,13,0,0,50, <=50K,1
53,68898,10,0,0,40, <=50K,1
44,172032,9,0,0,40, <=50K,1
47,114754,9,0,0,40, <=50K,1
41,365986,9,0,0,40, >50K,0
39,387068,9,0,0,40, >50K,0
29,22641,9,0,0,45, <=50K,1
27,146764,10,0,0,40, >50K,0
19,136866,9,0,0,45, <=50K,1
54,125417,4,0,0,40, >50K,0
36,288585,9,0,0,20, <=50K,1
43,32016,14,0,0,40, >50K,0
34,196164,9,0,0,35, <=50K,1
22,344176,9,0,0,20, <=50K,1
31,220690,10,0,0,80, <=50K,1
20,94364,10,0,0,20, <=50K,1
26,162302,10,0,0,40, <=50K,1
59,192258,16,0,0,40, >50K,0
26,389856,9,0,0,40, <=50K,1
36,58337,6,0,0,35, <=50K,1
36,51424,9,0,0,40, <=50K,1
36,199739,9,7298,0,60, >50K,0
37,95654,6,0,0,35, <=50K,1
37,50837,4,0,0,50, <=50K,1
55,111625,9,0,0,60, <=50K,1
53,79324,9,0,0,40, >50K,0
51,162745,9,7298,0,50, >50K,0
46,160474,9,0,1590,43, <=50K,1
39,314822,10,0,0,40, <=50K,1
58,237879,13,0,0,58, <=50K,1
37,280966,10,0,0,50, >50K,0
22,412156,10,0,0,40, <=50K,1
41,187322,9,0,0,48, <=50K,1
75,218521,10,0,0,30, <=50K,1
58,78104,10,7298,0,60, >50K,0
22,48988,10,0,0,40, <=50K,1
40,197923,13,2977,0,40, <=50K,1
74,29887,9,0,0,10, <=50K,1
34,362787,9,0,0,40, <=50K,1
39,103260,13,0,0,30, >50K,0
38,204527,9,0,0,50, <=50K,1
39,318452,7,0,0,60, <=50K,1
18,414721,7,0,1602,23, <=50K,1
26,205570,9,0,0,40, <=50K,1
39,170382,14,0,0,50, >50K,0
28,150025,5,0,0,50, >50K,0
52,188644,3,0,0,40, <=50K,1
27,204098,6,0,0,30, <=50K,1
39,114544,13,0,0,45, >50K,0
25,190107,13,0,0,40, <=50K,1
54,29909,7,0,0,43, <=50K,1
31,182237,12,4386,0,45, >50K,0
28,176683,11,0,0,70, >50K,0
32,97723,11,0,0,40, <=50K,1
54,162238,14,0,0,50, >50K,0
59,90290,10,0,0,34, <=50K,1
23,210029,10,0,0,20, <=50K,1
51,229465,14,15024,0,50, >50K,0
43,138184,9,0,1762,35, <=50K,1
49,105614,9,0,0,50, >50K,0
31,60186,13,0,0,40, <=50K,1
45,184285,13,0,0,45, <=50K,1
31,279015,14,0,2415,70, >50K,0
55,41108,10,0,2258,62, >50K,0
29,164711,10,0,0,40, <=50K,1
42,226020,9,0,0,60, <=50K,1
42,177989,9,0,0,40, <=50K,1
36,544686,9,2907,0,40, <=50K,1
17,200199,7,0,0,35, <=50K,1
44,183342,15,0,0,55, >50K,0
50,192964,9,0,0,65, <=50K,1
28,200775,14,0,0,40, <=50K,1
41,227644,9,0,0,50, <=50K,1
35,475324,13,0,0,40, >50K,0
19,37085,10,0,0,30, <=50K,1
38,127601,10,0,0,40, >50K,0
24,155775,9,0,0,40, <=50K,1
27,101364,9,0,0,40, <=50K,1
34,162814,9,0,0,45, <=50K,1
47,159726,9,0,0,40, >50K,0
17,191260,7,594,0,10, <=50K,1
38,22245,10,0,0,50, <=50K,1
41,132222,15,0,2415,40, >50K,0
30,117393,9,0,0,40, <=50K,1
35,259846,9,0,0,55, <=50K,1
35,144608,9,0,0,40, <=50K,1
36,159016,9,0,0,38, <=50K,1
55,176897,10,0,0,40, <=50K,1
45,125933,10,0,0,40, <=50K,1
26,76900,13,0,0,40, <=50K,1
35,200426,11,0,0,44, <=50K,1
36,110964,13,0,1672,38, <=50K,1
40,151294,9,0,0,48, <=50K,1
54,185042,2,0,0,40, <=50K,1
21,161210,9,0,0,50, <=50K,1
31,124020,12,0,0,40, >50K,0
24,117583,13,0,0,48, <=50K,1
20,493443,7,0,0,40, <=50K,1
30,76107,9,0,0,45, >50K,0
42,210534,3,0,0,40, <=50K,1
30,280927,13,0,0,40, <=50K,1
34,309513,9,0,0,40, <=50K,1
38,43770,10,4650,0,72, <=50K,1
42,126098,9,0,0,40, <=50K,1
28,183802,9,0,0,55, <=50K,1
30,203488,10,0,0,44, <=50K,1
25,214413,14,0,0,40, <=50K,1
40,566537,1,0,1672,40, <=50K,1
52,204584,13,0,0,42, <=50K,1
48,88564,10,0,0,45, <=50K,1
42,24982,10,7688,0,40, >50K,0
44,182629,14,0,0,24, <=50K,1
23,234460,4,0,0,40, <=50K,1
44,214838,9,0,0,45, >50K,0
32,160594,10,0,0,35, <=50K,1
58,100960,9,0,0,50, <=50K,1
35,66297,13,0,0,40, >50K,0
40,284303,10,7688,0,40, >50K,0
44,267521,13,0,0,40, <=50K,1
54,299324,3,0,0,40, <=50K,1
36,83471,9,0,0,20, <=50K,1
34,178951,9,0,0,45, <=50K,1
59,216851,9,0,0,40, <=50K,1
25,163101,13,0,0,45, <=50K,1
28,175431,5,0,0,40, <=50K,1
32,426467,2,3674,0,40, <=50K,1
51,153486,9,0,0,45, >50K,0
33,121195,9,0,0,50, <=50K,1
45,98881,7,0,0,32, <=50K,1
37,75024,9,0,0,25, <=50K,1
27,31659,10,0,0,45, <=50K,1
18,133654,9,0,0,40, <=50K,1
47,158451,14,0,0,2, >50K,0
19,170800,9,0,0,60, <=50K,1
65,293385,1,0,0,30, <=50K,1
25,160261,13,0,0,35, <=50K,1
34,52537,9,0,0,30, <=50K,1
23,335453,13,0,0,20, <=50K,1
17,153021,8,0,0,20, <=50K,1
52,173987,6,0,0,40, <=50K,1
35,106028,9,0,0,65, <=50K,1
38,190759,7,0,0,40, <=50K,1
40,33155,9,0,0,40, <=50K,1
38,220585,9,0,0,40, <=50K,1
51,194475,10,0,0,40, <=50K,1
35,186845,13,5178,0,50, >50K,0
29,106179,13,0,0,35, <=50K,1
65,173674,9,0,0,14, <=50K,1
40,193494,9,0,0,46, <=50K,1
46,247043,9,0,0,40, >50K,0
65,129426,10,0,0,40, <=50K,1
27,214702,15,0,0,42, >50K,0
18,225859,10,2907,0,30, <=50K,1
35,33975,13,0,0,40, >50K,0
52,254211,14,15024,0,60, >50K,0
40,177083,9,0,0,50, <=50K,1
18,51574,9,0,1602,38, <=50K,1
27,161155,6,0,0,40, <=50K,1
46,370119,15,99999,0,60, >50K,0
21,181096,10,0,0,20, <=50K,1
50,401118,9,99999,0,50, >50K,0
43,198203,10,0,0,40, <=50K,1
33,231043,9,0,0,50, >50K,0
48,265295,13,0,0,40, >50K,0
23,636017,10,0,0,40, <=50K,1
48,118889,9,2885,0,15, <=50K,1
52,104501,10,0,0,60, >50K,0
24,219519,10,0,0,40, <=50K,1
37,191524,11,0,0,38, <=50K,1
63,57674,14,0,0,48, <=50K,1
62,302142,9,2961,0,30, <=50K,1
40,70645,1,0,0,20, <=50K,1
27,232954,9,0,0,45, <=50K,1
39,680390,9,0,0,24, <=50K,1
50,192654,6,0,0,25, <=50K,1
37,193855,9,0,1902,50, <=50K,1
23,32950,10,0,0,40, <=50K,1
48,105838,13,0,0,45, >50K,0
17,331552,8,0,0,30, <=50K,1
26,380674,9,0,0,52, <=50K,1
34,189843,9,0,0,40, <=50K,1
51,427781,9,0,0,40, <=50K,1
29,130856,10,0,0,60, <=50K,1
55,253062,10,0,0,40, >50K,0
43,263502,9,0,0,40, <=50K,1
54,136224,14,0,0,30, <=50K,1
62,218009,9,0,1977,60, >50K,0
25,193773,9,0,0,35, <=50K,1
23,64292,9,0,0,40, <=50K,1
26,385278,9,0,0,60, <=50K,1
21,313702,10,0,0,40, <=50K,1
44,193425,14,4386,0,40, >50K,0
25,178037,9,0,0,40, <=50K,1
45,111679,10,0,0,30, <=50K,1
27,37302,7,0,0,50, <=50K,1
63,198559,9,0,0,16, <=50K,1
49,189462,9,0,0,40, <=50K,1
62,155094,11,0,0,45, >50K,0
33,136331,9,0,0,40, <=50K,1
20,182661,10,0,0,20, <=50K,1
69,145656,10,0,0,24, <=50K,1
48,73434,9,0,0,40, >50K,0
41,253060,13,7688,0,45, >50K,0
30,149427,5,0,0,45, <=50K,1
47,436770,11,0,0,40, <=50K,1
50,485710,16,0,0,50, <=50K,1
77,132728,14,0,0,45, <=50K,1
36,241962,13,0,0,40, <=50K,1
59,96459,4,0,0,40, <=50K,1
50,287598,10,0,0,70, <=50K,1
34,128063,9,0,0,36, <=50K,1
32,169186,9,0,0,5, <=50K,1
67,201657,13,0,0,60, <=50K,1
45,151627,10,0,0,45, <=50K,1
27,180758,12,0,0,40, <=50K,1
37,42645,9,0,0,40, <=50K,1
37,348739,15,0,0,50, >50K,0
20,181675,9,0,0,40, <=50K,1
42,245317,6,0,0,50, <=50K,1
22,174461,10,0,0,15, <=50K,1
40,53506,13,0,0,40, <=50K,1
57,135339,13,0,0,40, >50K,0
58,243929,13,0,0,48, <=50K,1
28,452808,6,0,0,40, <=50K,1
69,104003,4,0,0,55, <=50K,1
41,162189,9,1831,0,40, <=50K,1
38,127865,14,0,0,40, <=50K,1
38,171344,7,0,0,36, <=50K,1
66,350498,10,0,0,28, <=50K,1
42,319016,9,2885,0,45, <=50K,1
37,168941,7,0,0,40, <=50K,1
19,383637,9,0,0,20, <=50K,1
33,226629,10,0,0,35, <=50K,1
17,181580,7,0,0,16, <=50K,1
47,72896,9,0,0,40, <=50K,1
61,229744,2,3942,0,20, <=50K,1
25,208881,13,0,0,60, <=50K,1
49,247294,9,0,0,45, >50K,0
27,217379,10,0,0,40, <=50K,1
41,34278,11,0,0,40, <=50K,1
37,99146,13,0,0,60, >50K,0
59,322691,14,0,0,50, >50K,0
42,139126,10,0,0,40, >50K,0
57,138285,12,0,0,40, <=50K,1
36,99374,10,0,0,40, <=50K,1
41,196456,14,0,0,40, <=50K,1
28,176683,13,5178,0,50, >50K,0
31,120461,10,0,0,40, <=50K,1
37,91711,13,0,0,60, >50K,0
35,115215,10,0,0,45, <=50K,1
62,174355,9,0,0,40, <=50K,1
41,213055,12,0,0,50, <=50K,1
26,242768,13,0,0,38, <=50K,1
36,116608,9,0,0,40, <=50K,1
34,203488,9,0,0,40, <=50K,1
24,152176,10,0,0,39, <=50K,1
27,129629,11,0,0,36, <=50K,1
29,204984,9,0,0,40, >50K,0
28,130620,7,0,0,40, <=50K,1
43,234220,9,0,0,40, <=50K,1
49,124356,13,0,0,60, >50K,0
39,86143,3,0,0,40, <=50K,1
26,45869,13,0,0,40, <=50K,1
56,265086,9,0,0,50, >50K,0
39,315565,9,0,0,40, <=50K,1
40,135056,12,0,0,40, <=50K,1
45,379393,10,0,0,45, <=50K,1
62,153891,13,0,0,50, >50K,0
30,206051,9,0,0,40, <=50K,1
56,192869,9,0,0,40, >50K,0
39,114678,9,5455,0,40, <=50K,1
29,124950,13,0,0,40, <=50K,1
59,114401,9,0,1504,19, <=50K,1
61,71467,9,3103,0,40, >50K,0
27,38918,9,0,1876,75, <=50K,1
37,218490,14,0,0,55, >50K,0
26,152855,9,0,0,40, <=50K,1
52,54933,14,0,0,40, <=50K,1
33,80933,9,0,0,60, <=50K,1
20,308239,10,0,0,16, <=50K,1
61,198686,12,0,0,2, >50K,0
18,120243,7,0,0,27, <=50K,1
40,548664,9,0,0,15, <=50K,1
33,172664,10,0,0,70, >50K,0
54,225599,14,7298,0,40, >50K,0
50,221336,9,0,0,40, <=50K,1
55,327589,9,0,0,40, <=50K,1
30,48520,12,0,2002,40, <=50K,1
26,131777,13,0,2002,40, <=50K,1
47,145886,10,0,0,40, <=50K,1
43,222978,16,0,0,40, >50K,0
26,67257,13,0,0,55, <=50K,1
37,68899,9,0,2129,40, <=50K,1
29,168221,13,0,1740,70, <=50K,1
45,160173,14,7688,0,50, >50K,0
27,207611,13,0,0,40, <=50K,1
29,82393,9,0,1590,45, <=50K,1
25,192149,13,0,0,40, <=50K,1
55,389479,14,0,0,50, >50K,0
52,207841,10,0,0,40, <=50K,1
38,193372,10,0,0,40, <=50K,1
34,177675,13,0,0,55, >50K,0
30,182771,14,0,0,40, >50K,0
17,280670,6,0,0,40, <=50K,1
20,193586,10,0,0,18, <=50K,1
61,181081,9,0,0,20, <=50K,1
59,139616,14,0,0,50, >50K,0
39,203070,9,0,0,40, <=50K,1
54,329733,9,0,0,40, >50K,0
20,58740,10,0,0,15, <=50K,1
20,117109,10,0,0,24, <=50K,1
24,330571,13,0,0,40, <=50K,1
30,134737,10,0,0,45, <=50K,1
18,126125,9,0,0,20, <=50K,1
57,127728,13,15024,0,50, >50K,0
75,164849,5,1409,0,5, <=50K,1
22,554317,5,0,0,35, <=50K,1
52,194580,3,0,0,40, <=50K,1
41,208330,10,0,0,51, <=50K,1
63,29859,4,7688,0,60, >50K,0
22,103440,9,0,0,24, <=50K,1
42,303388,10,0,0,65, <=50K,1
24,166036,10,0,0,60, <=50K,1
41,321824,9,0,0,8, <=50K,1
18,156874,8,0,0,27, <=50K,1
21,262062,10,0,0,40, <=50K,1
28,179512,9,0,0,50, <=50K,1
62,155256,9,0,0,45, >50K,0
30,488720,11,0,0,40, <=50K,1
38,146042,13,3103,0,60, >50K,0
65,85787,4,0,0,40, <=50K,1
29,255817,3,0,0,40, <=50K,1
21,129350,10,0,0,40, <=50K,1
23,238917,4,0,0,36, <=50K,1
61,232808,6,0,0,24, <=50K,1
46,109227,10,0,0,70, <=50K,1
30,44419,10,0,0,40, <=50K,1
23,233711,9,0,0,50, <=50K,1
36,175255,9,0,0,35, <=50K,1
36,306646,13,0,0,55, >50K,0
47,155659,9,0,0,60, <=50K,1
55,99551,13,0,0,15, <=50K,1
26,66872,8,0,0,98, <=50K,1
25,171236,9,0,0,40, <=50K,1
26,106406,10,0,0,40, <=50K,1
56,35723,4,0,0,50, >50K,0
48,330470,10,0,0,30, <=50K,1
65,190568,9,0,810,36, <=50K,1
33,54782,13,0,1579,42, <=50K,1
25,213385,9,0,0,40, <=50K,1
42,212027,13,0,0,40, <=50K,1
36,232874,13,0,0,40, <=50K,1
41,254440,11,0,0,60, <=50K,1
20,121313,6,0,0,40, <=50K,1
29,369114,9,0,0,40, <=50K,1
35,108293,10,0,2205,40, <=50K,1
39,192614,9,0,0,56, <=50K,1
36,111499,14,14084,0,40, >50K,0
68,195868,13,20051,0,40, >50K,0
52,23780,11,0,1977,45, >50K,0
18,76142,7,0,0,8, <=50K,1
44,156815,9,0,0,40, <=50K,1
51,246820,9,7298,0,48, >50K,0
42,37937,11,0,0,45, <=50K,1
27,228472,13,0,0,45, >50K,0
63,175777,6,0,0,40, <=50K,1
17,183066,6,0,0,40, <=50K,1
47,174525,9,3942,0,40, <=50K,1
23,263899,10,0,0,20, <=50K,1
26,324854,13,0,0,40, >50K,0
22,223019,9,0,0,20, <=50K,1
41,233130,10,0,0,40, >50K,0
29,174419,9,0,0,30, <=50K,1
36,177907,10,0,0,65, <=50K,1
29,187649,9,0,0,40, <=50K,1
32,328199,11,0,0,64, <=50K,1
51,270194,5,0,0,40, <=50K,1
54,123592,9,3887,0,35, <=50K,1
21,362589,13,0,0,20, <=50K,1
30,280069,10,0,0,48, <=50K,1
30,158688,9,0,0,40, <=50K,1
53,366957,13,99999,0,50, >50K,0
47,212120,9,0,0,40, >50K,0
27,278581,13,0,0,40, <=50K,1
25,499233,9,0,0,40, <=50K,1
25,204219,9,0,0,40, <=50K,1
27,190525,11,0,0,45, <=50K,1
38,171150,12,0,0,40, >50K,0
47,120939,10,0,0,45, <=50K,1
21,197583,10,0,0,20, <=50K,1
54,145098,10,0,0,40, >50K,0
25,213385,10,0,0,80, <=50K,1
26,142914,12,0,0,75, <=50K,1
33,373662,2,0,0,40, <=50K,1
53,479621,11,0,0,40, <=50K,1
45,96798,3,0,0,40, <=50K,1
64,175534,16,0,0,40, >50K,0
22,181313,11,0,0,30, <=50K,1
29,90934,13,0,0,64, >50K,0
47,483596,9,2885,0,32, <=50K,1
43,310969,15,0,0,40, <=50K,1
50,167886,10,0,0,40, >50K,0
29,183111,11,0,0,40, <=50K,1
47,34458,4,0,0,10, <=50K,1
32,337696,10,0,0,50, <=50K,1
31,500002,2,0,0,45, <=50K,1
38,227154,13,0,0,40, <=50K,1
32,168906,12,0,0,40, <=50K,1
53,240138,9,0,0,60, <=50K,1
54,155408,9,0,0,40, <=50K,1
50,145166,14,7298,0,40, >50K,0
30,172822,11,0,0,40, <=50K,1
63,71800,4,0,0,41, <=50K,1
20,148409,10,1055,0,20, <=50K,1
61,221943,10,9386,0,40, >50K,0
57,160275,9,0,0,40, <=50K,1
25,190057,13,0,0,40, <=50K,1
21,206354,9,0,0,35, <=50K,1
33,109959,10,0,0,25, <=50K,1
32,340917,9,0,0,40, <=50K,1
25,182227,10,0,0,30, <=50K,1
29,86613,2,0,0,20, <=50K,1
45,34091,13,0,0,38, >50K,0
33,231413,13,0,0,40, <=50K,1
37,344480,10,0,0,65, <=50K,1
26,76996,10,0,0,38, <=50K,1
50,20795,9,0,0,60, >50K,0
45,235891,12,0,0,40, <=50K,1
57,172291,9,0,0,40, <=50K,1
30,175931,9,0,0,40, <=50K,1
20,243986,10,0,0,20, <=50K,1
40,283174,11,0,0,60, <=50K,1
35,119992,12,0,0,45, <=50K,1
43,323627,10,0,0,12, <=50K,1
53,228723,9,0,0,40, >50K,0
56,193130,15,0,0,16, <=50K,1
32,184440,10,3464,0,40, <=50K,1
30,146161,9,0,1887,50, >50K,0
37,212826,9,0,0,40, <=50K,1
20,173851,10,0,0,40, <=50K,1
55,211678,11,0,0,45, <=50K,1
20,232799,9,0,0,25, <=50K,1
36,139770,10,0,0,32, <=50K,1
20,266467,9,0,0,25, <=50K,1
32,293936,4,0,0,40, <=50K,1
36,187098,9,0,0,40, <=50K,1
31,243442,9,0,0,50, <=50K,1
24,197387,9,0,0,40, <=50K,1
33,348618,3,0,0,20, <=50K,1
52,221532,13,0,0,45, >50K,0
32,134727,9,0,0,40, <=50K,1
28,275116,6,0,0,40, <=50K,1
43,274731,13,0,0,40, >50K,0
71,179574,15,0,0,12, >50K,0
38,85074,12,0,0,40, <=50K,1
31,246439,10,7298,0,50, >50K,0
57,95280,10,99999,0,45, >50K,0
26,149943,9,0,0,60, <=50K,1
30,356689,9,0,0,60, <=50K,1
25,282313,6,0,1602,40, <=50K,1
29,200511,9,0,0,50, <=50K,1
23,235071,10,0,0,50, <=50K,1
59,227386,6,0,0,40, <=50K,1
18,270544,8,0,0,30, <=50K,1
62,176753,9,0,0,40, <=50K,1
37,292370,13,0,0,50, >50K,0
48,498325,12,0,0,50, <=50K,1
32,108467,13,0,0,55, <=50K,1
50,156623,15,7688,0,50, >50K,0
27,314240,12,3325,0,40, <=50K,1
31,94991,9,0,0,40, <=50K,1
43,60949,9,0,0,40, <=50K,1
26,211798,9,0,0,40, <=50K,1
41,63596,10,0,0,32, >50K,0
22,208946,10,0,0,40, <=50K,1
75,314209,11,0,0,20, <=50K,1
19,242941,10,0,1602,10, <=50K,1
52,190333,9,0,0,25, <=50K,1
36,131239,13,3103,0,45, >50K,0
70,225780,10,0,0,20, >50K,0
55,185436,10,0,0,70, >50K,0
40,215596,13,0,0,40, <=50K,1
46,128047,10,0,0,42, <=50K,1
21,111676,10,0,0,40, <=50K,1
22,242912,9,0,0,35, <=50K,1
26,184026,10,0,0,50, <=50K,1
30,609789,11,0,0,40, <=50K,1
28,162343,9,0,0,40, <=50K,1
74,95825,10,0,0,3, <=50K,1
31,398988,10,0,0,40, <=50K,1
27,277760,9,0,0,40, <=50K,1
37,103925,13,0,0,50, <=50K,1
28,82488,9,0,0,40, <=50K,1
24,216563,9,0,0,40, <=50K,1
35,209609,9,0,0,60, <=50K,1
22,233624,9,0,0,43, <=50K,1
59,200453,14,0,0,40, <=50K,1
26,205109,14,0,0,40, <=50K,1
32,153078,13,0,0,40, <=50K,1
34,195860,9,0,0,40, <=50K,1
25,176520,9,0,0,40, <=50K,1
26,192208,9,0,0,32, <=50K,1
23,138768,13,2907,0,40, <=50K,1
38,414791,13,0,0,42, >50K,0
52,153064,10,0,0,40, >50K,0
35,175614,11,0,0,40, >50K,0
22,189203,13,0,0,50, <=50K,1
59,214865,9,0,0,50, <=50K,1
52,31460,9,0,0,38, <=50K,1
52,101119,7,0,0,40, <=50K,1
27,147340,9,0,0,50, >50K,0
18,148952,10,0,0,24, <=50K,1
33,165235,13,0,0,35, <=50K,1
28,218039,9,0,0,40, <=50K,1
36,215392,11,0,0,40, >50K,0
34,176185,13,0,1741,40, <=50K,1
30,108023,10,0,0,40, <=50K,1
21,188793,9,0,0,35, <=50K,1
56,169133,9,0,0,50, <=50K,1
28,188928,9,0,0,40, <=50K,1
40,307767,9,0,0,60, <=50K,1
27,66473,13,0,0,40, >50K,0
37,38468,10,0,0,40, <=50K,1
41,23646,14,0,0,40, <=50K,1
21,341410,10,0,0,15, <=50K,1
22,334593,10,0,0,40, <=50K,1
20,249543,10,0,0,16, <=50K,1
34,178615,9,0,0,40, <=50K,1
26,216522,13,0,0,42, <=50K,1
49,288548,14,0,0,50, <=50K,1
20,250630,10,0,0,20, <=50K,1
25,302465,8,0,1741,40, <=50K,1
44,57233,10,0,0,45, <=50K,1
23,69847,13,0,0,20, <=50K,1
21,380219,10,0,0,40, <=50K,1
41,216968,13,0,0,40, <=50K,1
20,48121,9,0,0,40, <=50K,1
51,179010,10,0,0,60, <=50K,1
31,263561,14,0,0,40, >50K,0
60,52900,4,0,0,40, <=50K,1
37,231491,9,0,0,35, <=50K,1
30,196385,10,0,0,45, >50K,0
33,184016,9,0,0,40, <=50K,1
20,117789,10,0,0,40, <=50K,1
62,135480,9,0,0,16, <=50K,1
56,143266,10,0,0,40, >50K,0
38,194304,10,0,0,55, <=50K,1
40,219266,9,7688,0,50, >50K,0
36,184659,10,0,0,52, <=50K,1
45,287190,12,0,0,35, <=50K,1
56,250873,7,0,0,45, <=50K,1
30,125159,13,14084,0,45, >50K,0
31,86492,11,0,0,30, >50K,0
31,208881,10,0,0,40, <=50K,1
41,253060,15,0,0,50, <=50K,1
40,238329,13,0,0,45, <=50K,1
27,158156,16,0,0,70, <=50K,1
37,105266,10,0,0,40, <=50K,1
34,60567,7,0,880,60, <=50K,1
39,35890,12,0,0,40, <=50K,1
21,245572,5,0,0,40, <=50K,1
65,249043,13,10605,0,40, >50K,0
39,382802,6,0,1590,40, <=50K,1
51,177705,13,0,0,50, >50K,0
19,199495,9,0,0,40, <=50K,1
43,198965,10,0,0,38, >50K,0
33,168030,10,7298,0,21, >50K,0
24,223515,9,0,0,45, <=50K,1
41,170230,13,0,0,45, <=50K,1
47,149116,14,0,0,50, <=50K,1
36,163237,12,0,0,40, >50K,0
44,419134,9,0,0,40, <=50K,1
26,256000,15,99999,0,60, >50K,0
51,159755,11,0,0,38, >50K,0
50,238959,10,0,0,45, >50K,0
50,176924,6,0,0,38, <=50K,1
